"order_date","product_name","category","region","quantity","sales","profit","cost","unit_price","margem_percentual"
"2022-08-19","Keyboard","Accessories","West","2",1312.0,344.0,968.0,656.0,26.22
"2022-01-21","Camera","Electronics","East","9",8055.0,2300.17,5754.83,895.0,28.56
"2022-03-19","Camera","Electronics","South","2",840.0,153.61,686.39,420.0,18.29
"2023-03-16","Tablet","Electronics","South","9",9423.0,2794.89,6628.11,1047.0,29.66
"2023-12-30","Monitor","Accessories","North","8",6520.0,1113.12,5406.88,815.0,17.07
"2022-10-20","Laptop","Electronics","North","3",1950.0,116.12,1833.88,650.0,5.95
"2023-10-16","Camera","Electronics","South","6",5928.0,1177.2,4750.8,988.0,19.86
"2023-07-29","Camera","Electronics","South","7",4809.0,1418.72,3390.28,687.0,29.5
"2023-06-04","Smartphone","Electronics","West","4",356.0,23.4,332.6,89.0,6.57
"2023-04-28","Laptop","Electronics","South","2",570.0,94.39,475.61,285.0,16.56
"2022-05-13","Monitor","Accessories","East","7",7791.0,907.96,6883.04,1113.0,11.65
"2024-05-10","Smartwatch","Electronics","East","4",4168.0,494.48,3673.52,1042.0,11.86
"2023-08-21","Tablet","Electronics","North","2",684.0,183.85,500.15,342.0,26.88
"2024-01-05","Smartphone","Electronics","East","7",3857.0,447.99,3409.01,551.0,11.61
"2024-09-07","Camera","Electronics","North","5",3250.0,699.99,2550.01,650.0,21.54
"2023-08-03","Printer","Office","North","6",1194.0,79.62,1114.38,199.0,6.67
"2023-05-07","Laptop","Electronics","West","6",3486.0,320.91,3165.09,581.0,9.21
"2022-08-05","Monitor","Accessories","West","7",1554.0,370.97,1183.03,222.0,23.87
"2024-07-19","Smartwatch","Electronics","North","3",2601.0,463.36,2137.64,867.0,17.81
"2022-11-15","Headphones","Accessories","West","4",3616.0,745.75,2870.25,904.0,20.62
"2023-02-01","Mouse","Accessories","West","5",3350.0,986.33,2363.67,670.0,29.44
"2023-12-20","Smartwatch","Electronics","South","5",2545.0,588.47,1956.53,509.0,23.12
"2024-08-26","Monitor","Accessories","East","1",545.0,68.28,476.72,545.0,12.53
"2023-12-19","Mouse","Accessories","North","7",1470.0,178.85,1291.15,210.0,12.17
"2023-11-30","Camera","Electronics","South","3",3126.0,870.95,2255.05,1042.0,27.86
"2024-12-27","Laptop","Electronics","West","3",1368.0,302.29,1065.71,456.0,22.1
"2024-12-21","Headphones","Accessories","East","9",7083.0,1353.39,5729.61,787.0,19.11
"2024-01-28","Printer","Office","East","2",1994.0,453.74,1540.26,997.0,22.76
"2022-09-03","Camera","Electronics","North","4",4716.0,1084.16,3631.84,1179.0,22.99
"2024-02-29","Monitor","Accessories","South","1",975.0,125.85,849.15,975.0,12.91
"2023-04-21","Smartphone","Electronics","West","9",9891.0,1774.03,8116.97,1099.0,17.94
"2024-05-24","Smartwatch","Electronics","South","2",626.0,159.49,466.51,313.0,25.48
"2024-05-19","Monitor","Accessories","East","8",5632.0,1620.04,4011.96,704.0,28.76
"2024-09-10","Printer","Office","West","3",2568.0,734.6,1833.4,856.0,28.61
"2023-09-12","Tablet","Electronics","East","7",5285.0,629.07,4655.93,755.0,11.9
"2023-11-08","Camera","Electronics","East","2",516.0,122.77,393.23,258.0,23.79
"2022-05-31","Monitor","Accessories","East","3",2139.0,503.08,1635.92,713.0,23.52
"2023-01-05","Laptop","Electronics","East","9",8136.0,1923.89,6212.11,904.0,23.65
"2024-10-25","Laptop","Electronics","West","5",2130.0,318.99,1811.01,426.0,14.98
"2024-04-01","Headphones","Accessories","South","5",3445.0,202.15,3242.85,689.0,5.87
"2024-12-16","Tablet","Electronics","East","8",5376.0,429.84,4946.16,672.0,8.0
"2023-08-05","Printer","Office","West","6",3006.0,730.14,2275.86,501.0,24.29
"2022-12-31","Headphones","Accessories","North","7",3941.0,1113.85,2827.15,563.0,28.26
"2023-03-10","Monitor","Accessories","North","5",3350.0,389.95,2960.05,670.0,11.64
"2024-05-05","Printer","Office","South","3",2019.0,265.44,1753.56,673.0,13.15
"2022-06-09","Headphones","Accessories","North","8",2416.0,403.38,2012.62,302.0,16.7
"2022-05-13","Monitor","Accessories","West","8",6160.0,684.71,5475.29,770.0,11.12
"2022-04-07","Printer","Office","East","4",2796.0,682.65,2113.35,699.0,24.42
"2024-12-19","Smartwatch","Electronics","South","7",7700.0,1573.41,6126.59,1100.0,20.43
"2024-06-17","Smartwatch","Electronics","West","5",2095.0,193.93,1901.07,419.0,9.26
"2024-09-25","Camera","Electronics","North","5",5990.0,1548.62,4441.38,1198.0,25.85
"2024-12-27","Smartwatch","Electronics","North","2",1206.0,307.02,898.98,603.0,25.46
"2024-03-15","Smartwatch","Electronics","South","5",1330.0,285.78,1044.22,266.0,21.49
"2022-07-25","Camera","Electronics","West","6",2706.0,766.68,1939.32,451.0,28.33
"2023-01-14","Laptop","Electronics","East","3",426.0,50.8,375.2,142.0,11.92
"2024-11-13","Tablet","Electronics","West","1",414.0,50.26,363.74,414.0,12.14
"2024-06-29","Laptop","Electronics","East","5",5465.0,546.33,4918.67,1093.0,10.0
"2024-05-22","Tablet","Electronics","South","3",726.0,71.06,654.94,242.0,9.79
"2022-04-30","Smartwatch","Electronics","East","1",1001.0,225.75,775.25,1001.0,22.55
"2022-02-16","Mouse","Accessories","West","9",7362.0,1866.65,5495.35,818.0,25.36
"2022-05-14","Keyboard","Accessories","East","4",2284.0,576.59,1707.41,571.0,25.24
"2022-12-17","Tablet","Electronics","East","4",2940.0,566.36,2373.64,735.0,19.26
"2023-05-16","Printer","Office","South","4",3068.0,868.89,2199.11,767.0,28.32
"2024-08-07","Smartphone","Electronics","North","3",3477.0,862.21,2614.79,1159.0,24.8
"2024-08-04","Smartwatch","Electronics","West","9",4014.0,204.48,3809.52,446.0,5.09
"2024-08-07","Monitor","Accessories","North","8",7200.0,804.53,6395.47,900.0,11.17
"2024-04-03","Smartwatch","Electronics","West","3",735.0,134.53,600.47,245.0,18.3
"2023-01-31","Monitor","Accessories","East","3",2964.0,446.54,2517.46,988.0,15.07
"2022-03-25","Camera","Electronics","West","9",3699.0,276.07,3422.93,411.0,7.46
"2022-05-14","Printer","Office","West","3",1563.0,221.62,1341.38,521.0,14.18
"2023-07-13","Mouse","Accessories","South","2",124.0,32.27,91.73,62.0,26.02
"2023-07-03","Mouse","Accessories","North","2",416.0,71.68,344.32,208.0,17.23
"2023-03-07","Camera","Electronics","South","8",2624.0,294.24,2329.76,328.0,11.21
"2024-11-04","Headphones","Accessories","East","4",1636.0,134.85,1501.15,409.0,8.24
"2023-12-24","Headphones","Accessories","East","8",8200.0,1978.93,6221.07,1025.0,24.13
"2022-03-10","Mouse","Accessories","East","5",5615.0,715.58,4899.42,1123.0,12.74
"2022-09-30","Printer","Office","East","5",3085.0,413.52,2671.48,617.0,13.4
"2024-12-07","Keyboard","Accessories","South","6",3198.0,913.76,2284.24,533.0,28.57
"2022-02-13","Camera","Electronics","West","4",1848.0,374.66,1473.34,462.0,20.27
"2023-04-11","Smartwatch","Electronics","North","4",652.0,116.06,535.94,163.0,17.8
"2022-11-22","Mouse","Accessories","South","6",2940.0,609.99,2330.01,490.0,20.75
"2022-05-29","Headphones","Accessories","East","4",3912.0,454.89,3457.11,978.0,11.63
"2022-10-09","Tablet","Electronics","South","8",9392.0,891.07,8500.93,1174.0,9.49
"2022-10-21","Monitor","Accessories","West","1",312.0,43.01,268.99,312.0,13.79
"2023-11-24","Laptop","Electronics","East","9",7731.0,1459.74,6271.26,859.0,18.88
"2023-06-23","Tablet","Electronics","West","1",1081.0,229.32,851.68,1081.0,21.21
"2023-08-16","Smartphone","Electronics","West","6",1926.0,393.01,1532.99,321.0,20.41
"2022-07-26","Monitor","Accessories","East","3",936.0,88.51,847.49,312.0,9.46
"2024-12-29","Laptop","Electronics","South","9",8550.0,1970.98,6579.02,950.0,23.05
"2023-08-24","Monitor","Accessories","North","4",2468.0,457.51,2010.49,617.0,18.54
"2023-09-04","Tablet","Electronics","West","3",801.0,90.34,710.66,267.0,11.28
"2023-01-03","Laptop","Electronics","East","9",2655.0,701.11,1953.89,295.0,26.41
"2023-11-30","Smartwatch","Electronics","West","8",3928.0,700.38,3227.62,491.0,17.83
"2024-07-11","Monitor","Accessories","East","8",6488.0,1438.34,5049.66,811.0,22.17
"2024-02-03","Headphones","Accessories","West","9",7695.0,1749.26,5945.74,855.0,22.73
"2023-07-19","Headphones","Accessories","West","2",1856.0,468.19,1387.81,928.0,25.23
"2022-04-14","Smartwatch","Electronics","North","7",1519.0,403.63,1115.37,217.0,26.57
"2024-01-19","Tablet","Electronics","West","3",3549.0,996.05,2552.95,1183.0,28.07
"2024-09-12","Laptop","Electronics","East","3",1656.0,378.84,1277.16,552.0,22.88
"2024-08-24","Keyboard","Accessories","North","7",812.0,175.55,636.45,116.0,21.62
"2022-12-25","Mouse","Accessories","North","5",3730.0,864.41,2865.59,746.0,23.17
"2023-12-24","Monitor","Accessories","South","1",1161.0,210.87,950.13,1161.0,18.16
"2022-05-18","Headphones","Accessories","North","3",2256.0,282.52,1973.48,752.0,12.52
"2024-09-28","Monitor","Accessories","East","1",359.0,78.17,280.83,359.0,21.77
"2024-03-23","Headphones","Accessories","East","2",130.0,11.1,118.9,65.0,8.54
"2022-09-26","Mouse","Accessories","South","8",4248.0,831.54,3416.46,531.0,19.57
"2024-10-04","Camera","Electronics","South","5",1825.0,221.47,1603.53,365.0,12.14
"2024-09-25","Keyboard","Accessories","East","2",876.0,224.01,651.99,438.0,25.57
"2023-01-03","Camera","Electronics","North","9",9180.0,2752.84,6427.16,1020.0,29.99
"2024-03-26","Monitor","Accessories","West","5",1765.0,160.89,1604.11,353.0,9.12
"2022-10-06","Monitor","Accessories","South","2",1504.0,164.51,1339.49,752.0,10.94
"2022-06-30","Keyboard","Accessories","South","9",1881.0,430.78,1450.22,209.0,22.9
"2022-01-16","Keyboard","Accessories","East","9",7425.0,1533.72,5891.28,825.0,20.66
"2022-10-16","Tablet","Electronics","East","9",720.0,192.83,527.17,80.0,26.78
"2024-05-07","Smartphone","Electronics","West","5",2985.0,698.22,2286.78,597.0,23.39
"2022-01-04","Laptop","Electronics","North","9",711.0,200.11,510.89,79.0,28.14
"2024-08-13","Printer","Office","South","6",6276.0,1396.25,4879.75,1046.0,22.25
"2023-01-13","Mouse","Accessories","East","7",7966.0,955.8,7010.2,1138.0,12.0
"2023-03-14","Headphones","Accessories","East","8",4200.0,854.89,3345.11,525.0,20.35
"2024-05-17","Laptop","Electronics","East","7",455.0,80.0,375.0,65.0,17.58
"2024-10-15","Keyboard","Accessories","South","8",5040.0,465.36,4574.64,630.0,9.23
"2023-09-11","Mouse","Accessories","East","1",856.0,87.69,768.31,856.0,10.24
"2023-07-20","Monitor","Accessories","West","5",5230.0,385.77,4844.23,1046.0,7.38
"2022-03-19","Laptop","Electronics","South","5",4635.0,769.03,3865.97,927.0,16.59
"2024-12-07","Laptop","Electronics","East","6",5508.0,360.28,5147.72,918.0,6.54
"2023-06-06","Smartphone","Electronics","North","1",258.0,27.01,230.99,258.0,10.47
"2023-07-13","Smartphone","Electronics","East","1",677.0,88.41,588.59,677.0,13.06
"2023-07-10","Monitor","Accessories","West","5",4545.0,755.05,3789.95,909.0,16.61
"2024-09-09","Smartphone","Electronics","South","5",4370.0,1255.36,3114.64,874.0,28.73
"2023-01-06","Keyboard","Accessories","East","3",372.0,57.51,314.49,124.0,15.46
"2024-09-05","Camera","Electronics","West","9",3177.0,629.96,2547.04,353.0,19.83
"2023-04-19","Printer","Office","South","7",1659.0,127.48,1531.52,237.0,7.68
"2023-04-20","Tablet","Electronics","South","3",3360.0,759.31,2600.69,1120.0,22.6
"2023-03-02","Smartphone","Electronics","West","2",1132.0,290.56,841.44,566.0,25.67
"2024-10-05","Smartwatch","Electronics","East","5",1815.0,468.62,1346.38,363.0,25.82
"2023-11-11","Mouse","Accessories","North","1",459.0,125.19,333.81,459.0,27.27
"2023-11-15","Smartphone","Electronics","West","1",1128.0,73.74,1054.26,1128.0,6.54
"2024-10-30","Monitor","Accessories","East","6",1170.0,104.63,1065.37,195.0,8.94
"2022-08-01","Smartwatch","Electronics","North","5",4420.0,380.69,4039.31,884.0,8.61
"2024-02-29","Smartphone","Electronics","West","6",456.0,69.15,386.85,76.0,15.16
"2024-02-25","Tablet","Electronics","North","2",1458.0,154.79,1303.21,729.0,10.62
"2024-06-24","Monitor","Accessories","West","7",2989.0,197.58,2791.42,427.0,6.61
"2024-12-20","Camera","Electronics","North","4",3424.0,845.68,2578.32,856.0,24.7
"2024-10-14","Mouse","Accessories","West","2",1226.0,124.25,1101.75,613.0,10.13
"2024-11-16","Laptop","Electronics","North","8",6760.0,1097.63,5662.37,845.0,16.24
"2023-09-25","Smartphone","Electronics","West","1",111.0,13.61,97.39,111.0,12.26
"2023-06-09","Printer","Office","North","5",3275.0,222.29,3052.71,655.0,6.79
"2024-09-08","Headphones","Accessories","North","3",2508.0,498.69,2009.31,836.0,19.88
"2024-09-01","Keyboard","Accessories","South","8",904.0,202.35,701.65,113.0,22.38
"2024-09-05","Printer","Office","West","3",1506.0,427.84,1078.16,502.0,28.41
"2022-10-23","Smartphone","Electronics","South","3",987.0,97.01,889.99,329.0,9.83
"2022-01-29","Smartphone","Electronics","East","7",2968.0,728.94,2239.06,424.0,24.56
"2022-03-17","Mouse","Accessories","South","5",4200.0,746.86,3453.14,840.0,17.78
"2024-01-16","Smartwatch","Electronics","North","5",1645.0,313.66,1331.34,329.0,19.07
"2024-11-25","Printer","Office","East","3",3282.0,492.59,2789.41,1094.0,15.01
"2022-02-13","Headphones","Accessories","East","9",4914.0,1160.45,3753.55,546.0,23.62
"2023-03-30","Laptop","Electronics","North","6",3924.0,762.96,3161.04,654.0,19.44
"2023-09-12","Headphones","Accessories","South","6",420.0,65.62,354.38,70.0,15.62
"2024-06-28","Printer","Office","West","4",1544.0,106.02,1437.98,386.0,6.87
"2022-08-29","Headphones","Accessories","East","2",2046.0,233.47,1812.53,1023.0,11.41
"2023-11-22","Headphones","Accessories","West","2",1548.0,157.48,1390.52,774.0,10.17
"2023-05-10","Keyboard","Accessories","North","4",3184.0,478.27,2705.73,796.0,15.02
"2024-10-17","Printer","Office","South","5",3385.0,774.86,2610.14,677.0,22.89
"2023-10-11","Monitor","Accessories","North","1",59.0,10.32,48.68,59.0,17.49
"2024-05-18","Monitor","Accessories","South","8",5976.0,1016.99,4959.01,747.0,17.02
"2023-01-30","Mouse","Accessories","West","3",1791.0,122.5,1668.5,597.0,6.84
"2023-01-13","Smartwatch","Electronics","West","2",1644.0,189.32,1454.68,822.0,11.52
"2024-05-17","Tablet","Electronics","West","8",6584.0,544.62,6039.38,823.0,8.27
"2022-08-03","Headphones","Accessories","East","5",1620.0,325.87,1294.13,324.0,20.12
"2024-02-06","Mouse","Accessories","West","9",2736.0,407.22,2328.78,304.0,14.88
"2024-04-11","Monitor","Accessories","South","4",1064.0,274.47,789.53,266.0,25.8
"2024-06-18","Camera","Electronics","South","7",2667.0,363.5,2303.5,381.0,13.63
"2023-04-03","Headphones","Accessories","South","3",735.0,217.79,517.21,245.0,29.63
"2024-12-18","Laptop","Electronics","East","1",58.0,11.25,46.75,58.0,19.4
"2023-04-25","Camera","Electronics","South","7",3136.0,850.3,2285.7,448.0,27.11
"2023-09-17","Mouse","Accessories","East","4",3936.0,374.34,3561.66,984.0,9.51
"2022-11-23","Smartphone","Electronics","East","9",6102.0,947.91,5154.09,678.0,15.53
"2024-05-17","Smartphone","Electronics","North","8",9408.0,552.44,8855.56,1176.0,5.87
"2022-12-14","Mouse","Accessories","South","9",7875.0,1243.56,6631.44,875.0,15.79
"2024-10-13","Keyboard","Accessories","North","9",9900.0,576.8,9323.2,1100.0,5.83
"2024-10-16","Keyboard","Accessories","North","2",430.0,114.91,315.09,215.0,26.72
"2023-09-18","Mouse","Accessories","South","3",813.0,238.1,574.9,271.0,29.29
"2023-12-09","Camera","Electronics","South","4",4176.0,980.11,3195.89,1044.0,23.47
"2023-10-02","Camera","Electronics","South","4",3084.0,348.38,2735.62,771.0,11.3
"2022-03-31","Mouse","Accessories","West","7",8008.0,1593.65,6414.35,1144.0,19.9
"2024-06-12","Smartwatch","Electronics","South","4",4608.0,963.5,3644.5,1152.0,20.91
"2024-06-16","Headphones","Accessories","West","4",4356.0,614.62,3741.38,1089.0,14.11
"2023-09-04","Printer","Office","South","1",566.0,169.17,396.83,566.0,29.89
"2022-12-02","Laptop","Electronics","East","7",945.0,75.21,869.79,135.0,7.96
"2022-11-12","Smartwatch","Electronics","North","4",2200.0,484.33,1715.67,550.0,22.02
"2024-12-30","Mouse","Accessories","North","1",746.0,131.25,614.75,746.0,17.59
"2024-12-06","Monitor","Accessories","East","5",3505.0,678.18,2826.82,701.0,19.35
"2024-05-26","Monitor","Accessories","East","5",4795.0,819.12,3975.88,959.0,17.08
"2024-10-20","Monitor","Accessories","North","5",4590.0,650.05,3939.95,918.0,14.16
"2023-05-04","Monitor","Accessories","North","4",2092.0,467.02,1624.98,523.0,22.32
"2024-05-09","Mouse","Accessories","South","8",3568.0,334.13,3233.87,446.0,9.36
"2023-12-07","Smartphone","Electronics","West","9",10404.0,2028.21,8375.79,1156.0,19.49
"2022-12-10","Printer","Office","South","9",7029.0,1005.58,6023.42,781.0,14.31
"2022-11-21","Laptop","Electronics","West","8",664.0,126.6,537.4,83.0,19.07
"2024-11-20","Tablet","Electronics","West","3",1923.0,274.0,1649.0,641.0,14.25
"2022-11-30","Printer","Office","West","7",2471.0,566.51,1904.49,353.0,22.93
"2024-01-03","Smartphone","Electronics","North","2",258.0,64.12,193.88,129.0,24.85
"2024-10-29","Smartwatch","Electronics","East","9",1134.0,267.26,866.74,126.0,23.57
"2024-09-24","Headphones","Accessories","East","5",855.0,238.83,616.17,171.0,27.93
"2024-04-09","Smartwatch","Electronics","West","9",3231.0,670.85,2560.15,359.0,20.76
"2024-09-05","Tablet","Electronics","South","7",3591.0,266.59,3324.41,513.0,7.42
"2024-02-03","Camera","Electronics","East","2",254.0,20.48,233.52,127.0,8.06
"2023-03-17","Smartphone","Electronics","South","5",5930.0,1193.32,4736.68,1186.0,20.12
"2024-07-15","Headphones","Accessories","West","2",1344.0,297.99,1046.01,672.0,22.17
"2023-03-20","Laptop","Electronics","East","1",920.0,98.31,821.69,920.0,10.69
"2022-08-28","Printer","Office","North","9",5454.0,385.51,5068.49,606.0,7.07
"2022-12-01","Laptop","Electronics","West","8",9512.0,663.23,8848.77,1189.0,6.97
"2023-01-21","Mouse","Accessories","North","4",2972.0,827.46,2144.54,743.0,27.84
"2024-05-23","Smartwatch","Electronics","West","3",3360.0,465.02,2894.98,1120.0,13.84
"2022-10-24","Tablet","Electronics","West","4",1004.0,240.13,763.87,251.0,23.92
"2024-12-25","Headphones","Accessories","West","2",1944.0,332.55,1611.45,972.0,17.11
"2023-09-18","Monitor","Accessories","East","5",5055.0,1200.09,3854.91,1011.0,23.74
"2022-07-18","Smartwatch","Electronics","West","2",128.0,8.33,119.67,64.0,6.51
"2024-03-09","Smartphone","Electronics","East","3",633.0,163.03,469.97,211.0,25.76
"2022-12-14","Printer","Office","South","3",2523.0,506.7,2016.3,841.0,20.08
"2023-11-06","Printer","Office","West","1",196.0,39.6,156.4,196.0,20.2
"2022-02-11","Printer","Office","East","9",4212.0,552.96,3659.04,468.0,13.13
"2024-03-28","Monitor","Accessories","North","1",63.0,17.29,45.71,63.0,27.44
"2023-07-02","Mouse","Accessories","South","8",2752.0,394.66,2357.34,344.0,14.34
"2024-11-11","Mouse","Accessories","West","3",1989.0,419.61,1569.39,663.0,21.1
"2024-03-09","Laptop","Electronics","East","8",8032.0,466.19,7565.81,1004.0,5.8
"2022-01-21","Tablet","Electronics","South","6",3702.0,407.34,3294.66,617.0,11.0
"2022-10-17","Smartwatch","Electronics","East","8",456.0,90.24,365.76,57.0,19.79
"2023-02-10","Camera","Electronics","West","7",5355.0,1143.16,4211.84,765.0,21.35
"2024-03-04","Camera","Electronics","West","1",972.0,261.91,710.09,972.0,26.95
"2022-01-08","Headphones","Accessories","South","5",3290.0,797.82,2492.18,658.0,24.25
"2022-11-24","Laptop","Electronics","East","1",735.0,139.31,595.69,735.0,18.95
"2024-10-24","Tablet","Electronics","North","3",3336.0,798.26,2537.74,1112.0,23.93
"2022-10-03","Keyboard","Accessories","West","3",2082.0,346.53,1735.47,694.0,16.64
"2024-07-18","Keyboard","Accessories","East","2",1340.0,129.89,1210.11,670.0,9.69
"2022-03-13","Laptop","Electronics","East","5",1160.0,227.13,932.87,232.0,19.58
"2024-09-21","Monitor","Accessories","East","4",1272.0,299.84,972.16,318.0,23.57
"2022-01-14","Printer","Office","West","3",2817.0,588.47,2228.53,939.0,20.89
"2024-03-05","Monitor","Accessories","East","3",1464.0,264.67,1199.33,488.0,18.08
"2023-02-13","Headphones","Accessories","West","1",307.0,60.51,246.49,307.0,19.71
"2022-10-01","Tablet","Electronics","West","6",5706.0,1306.92,4399.08,951.0,22.9
"2024-05-25","Headphones","Accessories","North","1",1112.0,100.47,1011.53,1112.0,9.04
"2023-07-15","Keyboard","Accessories","West","1",1147.0,133.48,1013.52,1147.0,11.64
"2023-02-11","Laptop","Electronics","North","2",330.0,66.57,263.43,165.0,20.17
"2023-07-12","Monitor","Accessories","North","4",2176.0,250.89,1925.11,544.0,11.53
"2022-03-19","Headphones","Accessories","South","7",7616.0,1317.79,6298.21,1088.0,17.3
"2024-07-16","Printer","Office","North","1",1091.0,258.3,832.7,1091.0,23.68
"2024-04-03","Tablet","Electronics","East","2",1026.0,279.76,746.24,513.0,27.27
"2024-11-17","Tablet","Electronics","West","2",210.0,42.04,167.96,105.0,20.02
"2022-09-17","Printer","Office","North","2",180.0,10.78,169.22,90.0,5.99
"2024-09-12","Tablet","Electronics","North","4",380.0,72.88,307.12,95.0,19.18
"2023-08-13","Monitor","Accessories","West","8",7664.0,1580.55,6083.45,958.0,20.62
"2022-10-22","Smartphone","Electronics","East","8",6056.0,1029.9,5026.1,757.0,17.01
"2022-01-28","Mouse","Accessories","North","6",606.0,104.52,501.48,101.0,17.25
"2024-03-30","Monitor","Accessories","North","3",750.0,193.86,556.14,250.0,25.85
"2024-12-11","Printer","Office","East","2",1218.0,218.88,999.12,609.0,17.97
"2023-03-26","Laptop","Electronics","West","2",2162.0,355.45,1806.55,1081.0,16.44
"2023-03-13","Headphones","Accessories","East","9",2223.0,347.01,1875.99,247.0,15.61
"2023-09-19","Smartphone","Electronics","West","7",4452.0,920.05,3531.95,636.0,20.67
"2022-02-08","Printer","Office","West","1",184.0,50.19,133.81,184.0,27.28
"2022-04-05","Headphones","Accessories","North","3",288.0,77.38,210.62,96.0,26.87
"2024-01-24","Camera","Electronics","West","2",834.0,150.12,683.88,417.0,18.0
"2023-08-20","Keyboard","Accessories","East","5",4025.0,923.17,3101.83,805.0,22.94
"2023-09-08","Headphones","Accessories","West","7",4732.0,1084.28,3647.72,676.0,22.91
"2022-05-19","Headphones","Accessories","West","5",4025.0,407.72,3617.28,805.0,10.13
"2023-07-15","Printer","Office","South","8",2416.0,500.93,1915.07,302.0,20.73
"2024-03-16","Tablet","Electronics","North","7",1897.0,524.69,1372.31,271.0,27.66
"2022-04-16","Mouse","Accessories","East","4",840.0,190.13,649.87,210.0,22.63
"2022-01-02","Mouse","Accessories","North","8",6600.0,360.45,6239.55,825.0,5.46
"2022-10-20","Laptop","Electronics","West","2",2362.0,342.27,2019.73,1181.0,14.49
"2024-02-04","Headphones","Accessories","South","6",2958.0,577.27,2380.73,493.0,19.52
"2024-03-22","Tablet","Electronics","East","1",477.0,56.49,420.51,477.0,11.84
"2022-06-04","Keyboard","Accessories","North","3",942.0,84.8,857.2,314.0,9.0
"2023-01-21","Camera","Electronics","East","2",2084.0,586.72,1497.28,1042.0,28.15
"2023-08-16","Tablet","Electronics","West","6",4584.0,473.37,4110.63,764.0,10.33
"2022-05-28","Printer","Office","East","1",1118.0,319.28,798.72,1118.0,28.56
"2024-04-30","Mouse","Accessories","North","9",4005.0,652.15,3352.85,445.0,16.28
"2024-03-04","Smartwatch","Electronics","East","5",4610.0,1293.37,3316.63,922.0,28.06
"2024-10-14","Keyboard","Accessories","South","1",551.0,86.84,464.16,551.0,15.76
"2022-08-05","Printer","Office","West","1",75.0,19.29,55.71,75.0,25.72
"2023-12-19","Mouse","Accessories","South","6",6576.0,1899.67,4676.33,1096.0,28.89
"2023-03-26","Printer","Office","North","6",6432.0,1410.52,5021.48,1072.0,21.93
"2022-08-08","Headphones","Accessories","South","7",7763.0,1444.27,6318.73,1109.0,18.6
"2024-03-02","Monitor","Accessories","East","7",2240.0,622.29,1617.71,320.0,27.78
"2022-12-04","Headphones","Accessories","East","6",5298.0,1209.88,4088.12,883.0,22.84
"2023-07-15","Smartwatch","Electronics","North","2",116.0,32.27,83.73,58.0,27.82
"2022-02-02","Tablet","Electronics","East","8",6728.0,1140.19,5587.81,841.0,16.95
"2022-12-02","Monitor","Accessories","North","5",490.0,55.59,434.41,98.0,11.34
"2024-01-26","Monitor","Accessories","North","7",2765.0,699.86,2065.14,395.0,25.31
"2022-04-21","Smartphone","Electronics","West","8",2680.0,598.97,2081.03,335.0,22.35
"2023-08-19","Camera","Electronics","East","2",2174.0,335.37,1838.63,1087.0,15.43
"2024-04-11","Monitor","Accessories","North","9",5562.0,1258.12,4303.88,618.0,22.62
"2022-09-27","Smartphone","Electronics","East","8",9208.0,2595.33,6612.67,1151.0,28.19
"2024-08-31","Smartphone","Electronics","West","4",4512.0,546.71,3965.29,1128.0,12.12
"2024-03-04","Camera","Electronics","West","9",7974.0,1965.96,6008.04,886.0,24.65
"2022-04-30","Monitor","Accessories","East","6",4944.0,1335.04,3608.96,824.0,27.0
"2022-03-19","Printer","Office","South","3",1611.0,234.84,1376.16,537.0,14.58
"2024-07-05","Smartwatch","Electronics","West","9",4599.0,618.89,3980.11,511.0,13.46
"2024-03-21","Laptop","Electronics","East","6",4380.0,419.3,3960.7,730.0,9.57
"2024-10-20","Headphones","Accessories","South","2",2376.0,580.26,1795.74,1188.0,24.42
"2023-01-03","Monitor","Accessories","South","9",6588.0,1800.9,4787.1,732.0,27.34
"2022-01-05","Mouse","Accessories","East","5",3745.0,720.08,3024.92,749.0,19.23
"2022-06-18","Camera","Electronics","North","5",5305.0,1389.25,3915.75,1061.0,26.19
"2023-05-19","Tablet","Electronics","North","8",1608.0,332.12,1275.88,201.0,20.65
"2024-07-18","Monitor","Accessories","East","9",4977.0,745.81,4231.19,553.0,14.99
"2022-02-09","Smartphone","Electronics","East","7",4529.0,273.97,4255.03,647.0,6.05
"2024-04-15","Camera","Electronics","West","7",4690.0,319.42,4370.58,670.0,6.81
"2024-11-12","Keyboard","Accessories","East","4",2424.0,544.07,1879.93,606.0,22.45
"2024-11-27","Keyboard","Accessories","North","6",3594.0,610.77,2983.23,599.0,16.99
"2022-05-03","Keyboard","Accessories","North","7",3962.0,491.9,3470.1,566.0,12.42
"2024-03-14","Camera","Electronics","East","2",944.0,149.38,794.62,472.0,15.82
"2022-12-20","Smartwatch","Electronics","West","6",6792.0,1787.97,5004.03,1132.0,26.32
"2023-03-06","Tablet","Electronics","North","7",6804.0,1383.81,5420.19,972.0,20.34
"2024-09-20","Camera","Electronics","South","6",816.0,98.75,717.25,136.0,12.1
"2022-07-10","Monitor","Accessories","North","6",5916.0,544.59,5371.41,986.0,9.21
"2022-06-17","Mouse","Accessories","South","5",5730.0,310.58,5419.42,1146.0,5.42
"2024-05-13","Headphones","Accessories","East","7",8288.0,785.54,7502.46,1184.0,9.48
"2022-06-24","Headphones","Accessories","South","2",2046.0,394.93,1651.07,1023.0,19.3
"2022-06-05","Tablet","Electronics","East","9",5031.0,1149.48,3881.52,559.0,22.85
